Date,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,TA125
2013-04-01,-0.05198323270793427,-0.038244812474077655,-0.03705344353682489,-0.004518560404034718,0.26669835412254844,0.20411153643717786,0.20825974768747732,-0.008666446236284462,0.9279541880405612,2.8194921395450794,0.09561117594699264
2013-05-01,0.004179601938430824,0.012767657663705896,-0.03431565423322872,0.022440389370663345,0.047442231067340274,0.004647185327474669,9.86139517695008e-05,0.003959178858298463,0.023408606110569486,-0.0118281683576246,-0.10912770248037562
2013-06-01,-0.01756208420014389,0.07451161544112297,0.13769697544788367,0.0044314717154572796,-0.0290908994393747,-0.05295318128925559,-0.07672718685305936,-0.008836612788984535,-0.056938883233643565,-0.16440557521137947,-0.014970389187373275
2013-07-01,-0.0035556506057606812,0.049488602080165325,-0.011804543002126756,0.030366285792154838,0.20858848108831773,0.0234577182632243,0.2681455850797963,0.04376757905092903,0.012367966066159057,2.688977502190113,-0.010227430647724356
2013-08-01,0.02101759123913264,-0.001188577597417033,0.00396562577739615,0.03263833231235627,-0.046271454093866585,-0.019590166305407004,0.03393438764501014,-0.01203188919016973,-0.0022974544968497354,9.509612592261863,-0.012080911228477664
2013-09-01,-0.0005363612144274649,0.05843669569649559,0.06918922096669085,-0.007887678907441844,0.06925346908768365,0.20380540037614675,0.03375931398661015,0.03750841427028288,0.06417470412025288,0.4129321748831429,-0.01839949016795984
2013-10-01,-0.04235481723158562,-0.01636948589791443,-0.01162560039330805,-0.05538773452424773,-0.014314332868686757,-0.016984912169608676,-0.0069042524883094,0.002746153359506477,-0.021598663867735582,-0.08599571488170751,-0.011781995927904841
2013-11-01,-0.0222189631450834,0.02128602471891157,0.123145512559214,0.10081541072622968,0.05506465901499938,0.0070377886187685,-0.002741030048804537,0.0398850519472214,-0.011373042979494244,1.1264453984864424,-0.009746745578056631
2013-12-01,-0.03269871780097006,-0.017861475440483172,-0.011170536218135916,-0.018857659870932648,-0.02765684237599015,-0.003111750308026994,0.3193391770151633,0.023887871151037143,-0.007780887652317396,0.9230216081223388,-0.008837112510697995
2014-01-01,0.05800053353055215,0.0019303980826806454,-0.032576672161267625,-0.041360968497096605,0.034259917233250316,-0.014282049324202212,-0.025023848568523542,0.009139869793198177,0.005105749545369224,0.7802859225091063,0.10037376739653893
2014-02-01,-0.0021867031907961704,-0.009520473478110872,0.007927887541415143,0.1664275561275752,0.02946985774924005,0.031543383627711884,0.2954534352680961,0.03876156827568897,0.05867705544702403,9.187425661463557,0.002779793230427809
2014-03-01,0.04324620548685285,0.3234327380677192,0.06350966180009286,0.01095401572294966,0.014486436736574338,0.008874024559423366,-0.025904344893959885,0.03382585605090204,0.013639336710559356,-0.007968971559408962,0.04864841278001987
2014-04-01,-0.027480669436388588,-0.030857089622559977,0.018200894298755592,0.008354536586291705,-0.018408933027870902,-0.035974235082337463,0.2447769923851295,-0.06185962011801116,-0.014775384667072903,6.584834243436898,-0.025370840056939355
2014-05-01,-0.027309619108316825,0.004668567141848737,0.010954790379501086,-0.03789055711655265,-0.002094071000510849,-0.011086489219798169,0.000500422071407225,0.052144342618868834,-0.003550984703442813,3.1923604893526027,-0.002671901955214313
2014-06-01,0.009500225462393215,0.15380267770993852,-0.02299948353167528,0.2559593617816377,-0.017099354772153786,0.01024805836012654,-0.01709515570267945,-0.014855394394579616,-0.005558131770739951,6.935226960682784,-0.006351337107635214
2014-07-01,-0.025401674999686468,0.18655787113602856,-0.03273354737605321,-0.012425054048680592,-0.026031422312492315,-0.04722721018782748,-0.02963656024466857,1.3647467859258635,-0.04731514504438613,-0.08154004816225664,-0.01854951990746926
2014-08-01,0.004789637663251187,0.3235278306374421,0.006534245524527007,0.022456925316494028,0.012585112045488659,0.02837583353205139,0.03568423098691965,-0.0016622949379141829,0.04305348006771376,0.5414475489836237,-0.014119162417252897
2014-09-01,0.057052507548919565,-0.03776271877223317,-0.03640066926802321,0.003813266669692797,-0.01214212096553358,-0.00976602687160775,-0.07192168626806247,3.3912876203889986,-0.01948372463580424,0.41065813015982705,-0.009166553200502277
2014-10-01,-0.025856933979025862,0.046800768718993545,-0.031877913835187316,-0.03151589402429456,-0.031452118220142045,-0.032104589097130126,-0.034238229805241695,-0.02595694394509973,-0.03350690125353102,6.228272447110008,-0.002486548901955221
2014-11-01,-0.01352626726128043,0.1932765941153567,-0.017962136587032485,-0.0015622659900950348,0.02486257349281536,0.015554432739187498,0.03013706753679862,-0.0014822511582810976,-0.0017319570362986122,3.213355904854016,0.03852934529548106
2014-12-01,-0.04941755936212113,-0.05198007989793015,-0.033361037916204976,-0.0579164487614784,-0.034898696036741464,-0.0496708160487039,-0.09416328120746753,-0.036514670145652066,-0.043103465499977414,1.6628874414394432,-0.0019523546045615626
2015-01-01,0.5131991197255528,0.024329114447503863,-0.0620314090320012,0.018378290997229627,0.011043670070019513,0.03733734320339177,0.04048060786961166,-0.02728805526059189,-9.099381129829902e-05,-0.1636187199049315,0.0019166997448142012
2015-02-01,0.03286245249521152,0.006631873310530397,0.07022244017438534,0.04449786572652533,0.05199180715730428,0.06092528696904809,0.06647711618249992,0.09112900879112527,0.1004837403822831,4.439419960511166,-0.016853546780555367
2015-03-01,0.054704078388750715,0.03487764437384569,0.025422797360821318,0.03535422193207029,0.08585499973891224,0.0707474980255029,0.03297613492134085,0.012310816145838484,-0.0014228080679522608,0.011356583884442693,-0.0019380868776595454
2015-04-01,0.021136593200941575,0.02839492403549728,0.02170533928687177,0.0007244691360444829,-0.0075615434861098455,0.016166649082197834,0.005516929863462339,0.0035407121716845087,-0.02096119148492389,-0.040226217131008456,-0.0010262864518283954
2015-05-01,0.031660645493796546,-0.003493320018577643,0.025404678994401467,-0.013605387089990656,-0.019894545031384343,0.026364449599989112,0.02191939648543291,0.024343574147217183,-0.02715949528123051,1.6322763578893602,-0.0008602198830557421
2015-06-01,-0.010445771156074271,-0.017339576499399587,0.015483212388460418,0.025685890446703854,-0.01046929111739453,-0.03362231287266682,-0.03568853969808322,-0.03785816024804485,-0.027033461520709595,-0.05446096642385696,-0.0008090371823410761
2015-07-01,0.07933041962358511,0.04606245736477926,0.007929483546121687,0.03604525363027102,0.04681748662518427,0.009138166745770046,0.015574205692820059,0.01063610514288168,0.061239499929462836,3.2751773287004884,0.1162361480229726
2015-08-01,0.008376787413383931,-0.01768712460112419,0.009653839334688238,-0.028329134403687364,0.0003949558115425993,0.013212114374502431,-0.009729305736285871,-0.008207033906483913,-0.029627380998992113,-0.03237466666977553,-0.0010864199404831186
2015-09-01,-0.030421384828215787,0.0015230023015844474,0.1834222180366183,-0.0060570171495126605,-0.03623273463473816,0.013507040608726113,-0.033332668789455955,-0.004127840907773594,-0.06393139929728796,-0.08785333553352329,-0.008406185055983721
2015-10-01,0.00594233317695764,0.0036367665662329703,0.2728029245258669,0.02794261159116232,-0.005594636956745628,0.02191562375160202,0.010304378000747386,0.045798168563982784,0.0041343752236204425,1.4739305791883126,-0.05845951873832975
2015-11-01,0.05412039216427148,0.04164284107833336,-0.00968889567810871,-0.02402013607497882,-0.010461459824501987,0.015817749688664826,0.019981029584041698,0.004526588217032284,0.0010222341336724669,-0.015587639849028856,-0.0008623517183847997
2015-12-01,-0.04189329610233993,-0.006442065972750659,-0.008849070972254564,-0.04175551066813253,-0.037897545687209384,-0.01940646217001769,-0.026849605347748082,-0.03512276370027674,-0.022522435725594987,-0.058754809234663974,-0.00690826898095176
2016-01-01,-0.019162300603685414,0.061662646346998515,0.004479300937550907,-0.015811516414956588,-0.022233280939836644,-0.039621975824487315,-0.042528332409219056,-0.02508742925977195,-0.02506205362851856,-0.0831515500682228,-0.018696921824551942
2016-02-01,-0.02021139286683938,-0.011133479215450442,-0.017574267278469464,0.017078890258125357,0.021346561652321662,0.03530364788348838,0.044953249530029535,-0.003612472577410796,0.015335963762700487,0.01258013480605341,-0.03364931750970025
2016-03-01,0.06598677608588209,0.021625712949142128,0.019563828966809242,0.022792346463764285,0.02388647083748678,0.01302204723629877,0.013898104981934951,0.02003749776125328,0.024311637288696737,-0.04537261677020223,5.235119336255026e-06
2016-04-01,-0.005556442702889765,0.022221297734289557,0.016800369446590285,0.03137043067991906,0.01999441623521939,0.03340949134286828,0.016725248030919668,0.009670494466641076,0.036292249258978566,1.632482649283281,-0.03046314452776885
2016-05-01,0.0012400273965742744,-0.0017842741477474683,-0.008204832709819884,0.04316055448919658,0.01795064308104994,-0.00638341434388255,0.0047913765017183465,0.013249917565104071,0.015177063662167891,-0.0913492638171252,0.02109615273219202
2016-06-01,0.013853398516124677,-0.005712372472570987,-0.014196857847795247,-0.0042437349585531066,-0.0175860097875414,-0.04609603909224975,-0.025829057987279542,-0.01617251208891652,-0.03347881346246025,1.5380064596615488,-0.0320756994367213
2016-07-01,0.04141695140802326,0.07212177518326901,0.048440990404733285,0.05967695735547863,0.06222847649603031,0.041059785504028536,0.06774565541869661,0.0879675472035583,0.08327466013591317,5.882203947654285,-0.0051469739657856225
2016-08-01,0.040910537000891804,0.03991226993565849,0.3218277021702152,0.007532516374651723,0.02429631208876612,0.0529830137537446,0.0341646096418746,0.03849077045499614,0.028215355601985126,3.4923580437370148,-0.0010176276073816204
2016-09-01,-0.0038469871258808978,0.029632316004175138,0.005325696668931834,-0.001315219172697452,0.024715664593070508,0.012048196893976315,-0.012752941933304408,0.010877885984830292,-0.0053672936139379365,-0.024599918026366702,-0.001244864522414451
2016-10-01,0.020744903750195283,-0.019462936899488848,-0.03635945655965982,-0.0014043785590092898,-0.02743630952843784,-0.01130565060684017,0.0019182877485410766,-0.014907469454647425,-0.023153052426988917,-0.07828264514515201,0.03176770044912983
2016-11-01,-0.007230402695978498,-0.029397061547996768,-0.0024662487934833835,0.004326220500132015,0.17734043976473512,0.055480388190086834,0.034807865706200335,0.053837021166153035,0.031211123995716305,-0.0005460907816717561,-0.0170520320963906
2016-12-01,-0.031072317203283836,0.010537843608259665,-0.014559582127537152,-0.013069336033969477,-0.009180312851617014,-0.013650165485752756,0.028438922529757694,0.03528233742142512,0.012273125737482704,5.7482831276544974,-0.02027135793980913
2017-01-01,0.05279739519677148,0.04937111298332346,0.032732543089353555,0.26606981094807564,0.04691948467075634,0.04853677096531228,0.028654708331551763,0.04374503026330875,0.03560970765853036,-0.0782929127690491,-0.0013500008412107801
2017-02-01,-0.005708814737408367,0.040604488899191285,0.056401417668837724,-0.03136977707174885,0.002815716527813625,0.0477887552787019,-0.005783934631221998,0.056385770235491385,0.019774600881358014,3.107507810258801,0.027648569278599686
2017-03-01,0.042348702439624665,0.0447516255066498,-0.03734719082529075,0.3599764316552327,-0.010788771382600487,-0.008281790076978511,0.006870755906733947,-0.011019395572580866,0.010390750047188705,5.23836914155771,-0.0014541467591088829
2017-04-01,0.02036124724073896,0.043076446972388265,0.048314571839958034,0.0316922693189306,0.014022879555617113,0.057186452276931476,0.03537483555394181,0.06831574182492257,0.03467909173806676,1.3578784335674132,0.003497361261625901
2017-05-01,0.024219094349961882,0.027325941971838574,-0.0008806876125243898,-0.00038373616038574936,0.04099055641212486,0.017194461596146987,0.04701250753635842,0.016087821983222072,0.032408577707461285,0.016289787802190214,-0.00702641723113956
2017-06-01,-0.02686026780598015,0.008228392108288267,-0.057621942969909024,-0.01969107440438932,-0.03513645057796195,0.18727347323931684,-0.04853520063489203,-0.04108107135659793,-0.055288101426224964,4.643529326262433,-0.0008360393835524503
2017-07-01,-0.015157462664079776,0.035231604454959424,0.03823314732638828,0.02146344439597976,-0.003254907474523147,0.012835227366461584,-0.011749263186757248,-0.01262550621530995,-0.013639478140137178,0.04148684012500133,0.0322060443933592
2017-08-01,-0.04817730309488512,-0.0789338519419079,-0.05286777210721839,-0.0322508229901604,-0.025428467491938174,-0.04270261795271744,-0.08685048348603194,-0.04985299906985745,-0.003221577757319861,-0.03895916665894508,0.028311757984952324
2017-09-01,0.01662745902384754,0.014910311347058412,0.022027673462270414,0.03104283426173508,0.028433579122478587,-0.004522163332144552,0.048979313163386606,0.05477466298239826,0.033259644944301614,0.017862127784248626,-0.001006486337485567
2017-10-01,0.034703209738238816,-0.0023404591082979553,-2.6410040092409596e-05,0.9784879918172024,-0.01690883009826613,-0.0013522635127962569,-0.0010989945564572163,-0.01997344113543501,0.03200959909535971,-0.0165776615325299,-0.0009905804628657484
2017-11-01,0.006337560133616801,0.018905973703472263,-0.0014076373569193628,0.0065720179968509285,0.027788379750449232,0.022442350030657254,0.153367593048084,-0.0044749227242540214,0.008971422751452686,0.03310199740767846,-0.05887900408012187
2017-12-01,0.021262748986623968,0.03898724758688054,0.026790353016848092,0.0017695879126417796,0.01908020875811194,0.03017134023625807,0.022028615473772797,0.0015375658211966585,0.02871474998611688,-0.0203673604132289,0.030884462472967437
2018-01-01,-0.015363811920163626,0.01190118749806898,-0.010807322691825863,-0.008230434463426453,-0.014440410685683103,-0.009134713517514242,0.024707038362692373,-0.008460719947668468,-0.014236756322804776,0.046873253585846174,-0.01351357559911605
2018-02-01,-0.0201480710463396,-0.028183192168122387,-0.019495978359099653,-0.016424948317470725,-0.017153094290291267,0.010768438756541118,-0.004150032338961277,-0.04984894133001914,-0.02298358773425593,-0.023949312146543972,0.1258118481418271
2018-03-01,-0.01816328143156939,-0.0006376451529299138,-0.03220142687689625,-0.034678484644502745,0.07749221451939263,-0.019207613800598683,-0.0442932396410176,-0.034444679550404284,-0.03740154416305061,0.0614852916909892,-0.057787059454264676
2018-04-01,-0.018105106135677417,-0.0518342659525612,-0.031746419104262964,-0.022477209955945245,-0.05691862624316694,-0.03356620953785082,-0.010057708460356331,-0.02882688716375211,-0.04695649875963298,-0.005510290037773796,-0.04039782096858801
2018-05-01,0.06276479162445317,-0.009008083629141055,0.000707216567512136,-0.010868298036625873,-0.0016511147484119914,0.005637762213627245,0.010007158030394354,0.022876924972993932,-0.0069207321896109,-0.021330247383166648,-0.017335937286060275
2018-06-01,-0.023149317359043874,0.01097096249714331,0.0041992451003401154,-0.007061967107149426,0.0004235792884438296,-0.034976129701293414,-0.005546150316904367,-0.006048124266219515,0.05458038817201055,-0.009364851965439316,-0.0013494901523757965
2018-07-01,-0.016100106438571283,-0.032750371829361975,-0.016365457540637705,-0.033601000192396674,-0.006428551516294514,-0.017136440463250368,-0.009196657984187364,0.0016656223782138364,-0.05476845036294031,-0.0009557996154414746,0.04900995963495201
2018-08-01,0.03822631695596634,0.030182768149313918,0.07548491635619575,0.0997787803391872,0.07222777060270953,0.07101775669651206,0.08199089870347293,0.05335988126656545,0.06783898449473888,0.07300431209780757,-0.0011402097921952095
2018-09-01,0.004016498351541301,0.020189871349591573,-0.0205479980625574,-0.01152695015331534,-0.020362124887892942,0.035810711441762705,0.003765718548021313,-0.01231028662149675,0.0020703971266076886,-0.018862070297011545,0.0486767524206131
2018-10-01,-0.030660035295833124,-0.035620250982965874,-0.04552490924785875,-0.032136937284991035,-0.024982055139507058,-0.02262639282807625,-0.04797875024795907,-0.02287835487222838,-0.007093425147880394,-0.03267410818333857,0.023792420551655927
2018-11-01,0.024448640518600868,-0.03084827817956203,-0.021300805575290047,-0.034578566419148984,-0.011772981886854508,0.0011710694681590962,-0.023742141995528186,-0.00747970209319685,-0.01724492676288602,-0.013600881529324852,-0.01983884760503431
2018-12-01,-0.06806381581740137,-0.03172567843508519,-0.09780160012061798,-0.09354902682413108,-0.08589808025509818,-0.09769463370673737,-0.13476349985620262,-0.12390628593559976,-0.0987191238483042,-0.102456699118762,-0.06673646507298703
2019-01-01,0.08863858592667337,0.1116471912710636,0.08377251779550454,0.1234833735905042,0.10416690338453824,0.06829625258524273,0.0823331125904907,0.10026273842081733,0.11671087187107708,0.049038395697944284,0.01303790629760907
2019-02-01,0.037564735058051565,-0.015121358059966238,0.008645023586965235,-0.017834285679201832,-0.007753445695893819,-0.011790334024170596,0.02131472748391034,0.001780883603262354,0.009690446264840185,0.04362686572564865,0.04448682289944456
2019-03-01,-0.010766873376418979,0.012077450493675996,0.00629648331363578,0.005167847332489464,0.008237043271057062,0.03803990772010042,-0.017791132223165942,0.023872209069809986,-0.005376792412365624,-0.0066601015926384495,-0.006653364501281442
2019-04-01,-0.006565531775643813,-0.0007754154599729548,0.024177032308974656,0.00730909907398638,-0.02515494441444392,-0.0061790601028543024,0.009380369961655964,-0.009483993424478364,0.012770760963118159,0.021185843129209642,-0.024755606154449803
2019-05-01,-0.048334726242782636,-0.004690520995131318,-0.08765182227932483,0.015887525026207404,-0.04853709525794312,-0.031665118949424934,0.012813557304599288,0.006410418740048054,0.005600472812284158,-0.024743908047927525,-0.002987036755687828
2019-06-01,0.023760218435394567,0.03525821130995512,0.010858361682214709,0.006688128452610698,0.010370721740316734,0.006891846524141775,0.043212305835598895,0.03642016000730506,0.007494489337056701,0.022410826544226325,0.01486572072148448
2019-07-01,-0.03998239256750237,-0.0287367931158487,-0.027870980424750242,-0.019199749606100783,-0.024321259424883484,0.009045844362626513,-0.024208769031158168,0.0052123085060273395,0.02146411729670533,-0.0025342319082421643,-0.002787361084074773
2019-08-01,-0.0013461515670805074,-0.07637149720642661,0.014901272322986532,-0.0034900140863955193,0.01658747739672279,0.0018340888372196595,-0.030734310323836868,0.013561761575869474,-0.008955019090303232,0.01939306782543759,0.02705884049443838
2019-09-01,0.021037616282795827,-0.01197580606142896,0.00894543031923293,0.014971429775577132,0.027733017657851262,0.012722588192600604,-0.05059239410346847,0.01260295340018034,-0.007469677303040319,0.019423380260521164,-0.002102032463668593
2019-10-01,0.014395955948446837,0.014417007361705262,0.01546984388294165,0.06966033736205647,0.0129310618210476,0.004433621515181881,0.0602211579200737,0.0464100039777789,0.04397216252779839,0.04609738701058661,-0.0016526548820830554
2019-11-01,-0.01703827245688775,0.03531777121801724,-0.0033964673631991585,0.0015962795168917596,0.053786537996892966,0.014456712313398375,0.009587400173417613,0.02966739957254692,0.025796866523360714,0.013634898720431114,-0.04632816603036508
2019-12-01,0.1108421502836372,0.015903355856078005,0.014237481886684762,0.03215187898320366,0.0009383222302349557,-0.017308689114317943,0.014979569929783854,-0.016154373334792534,0.025716415176733776,0.01907683292437939,-0.0012379359265905648
