,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9
2013_4,0.006297827125751034,0.00653878377355003,0.028234388031526024,0.044274317883849605,0.011446186812751348,0.019502997311472536,0.02850132201072699,0.007531129582021214,-0.01674287136495792,-0.010049984614881742
2013_5,0.03376618141766749,0.034349015873839116,0.03134726974492704,0.0448641195167707,0.024696519554416492,0.027053101495716433,0.023970071447983823,0.05190499165371853,0.02092836493878496,-0.01179443022065223
2013_6,-0.001800989906499743,-0.017586145106695573,0.00595496596025955,-0.011998788508190465,-0.01418015467262892,-0.0142635394332232,0.02362022178542177,-0.01123490862781883,0.014233896234709553,1.2044519133478213
2013_7,0.017024645602474,0.036453020110503005,0.039384317541818196,0.03853694449350565,0.06343663327726895,0.017113326796889303,0.049176048744588995,0.02848604929362762,0.057988885274526496,0.05253622198832601
2013_8,-0.0024186970347321018,0.002299899687048353,0.031147988345209612,-0.0030288464031804963,0.0026326439756508353,-0.005190778304065021,0.006406806291978073,-0.0038141585157481154,0.06544251773371029,0.02908307688324757
2013_9,0.04002796505412814,0.054943356953246154,0.05822583159010948,0.06221488595760556,0.06952101289001493,0.07938051309281041,0.05552019743588597,0.04084678841312683,0.12903250393847013,0.17703164535343222
2013_10,0.008564030308384566,0.021261403736307513,0.0022911776870670106,0.028237653507513404,0.000601134644002684,0.007074669534477977,0.010452512062630207,-0.023114893576038933,-0.07507970968250369,0.006338754588211559
2013_11,0.02511269567184923,0.01845440478565143,0.014887942623400097,0.017081961165491332,-0.0010490003970920554,0.028725507083223096,0.03171389745855761,0.003104863951708207,0.01864869719815161,0.07343093954160332
2013_12,-0.006781165518789319,0.014211470510815182,-0.047466905689530985,-0.05066535394453523,0.020565948085757364,0.008888698364406544,0.019973000371762174,-0.013490861747189517,0.0032905999377231226,-0.102989466807562
2014_1,-0.009438973391680434,-0.0020631854418965536,0.011969487719682086,0.013177856820632628,-0.00617058899315186,-0.0034252698335236515,0.021209253225782886,0.003576298542255474,0.016811261341285556,0.16166260762242252
2014_2,0.0031330628396815403,0.02868161194701423,0.032716332256377295,0.029329210099303876,0.03215729535070151,0.049942414536578585,0.0534684181939435,0.0407660755032343,-0.0010512647648340072,-0.017404389877167584
2014_3,0.025142617940863008,0.03506377233102942,0.02674516040502093,0.04025745259513438,0.01515357999546882,0.027389978720824694,0.051014564707953604,0.016972993328859234,0.05953228661891162,0.19327070353773193
2014_4,0.006448368208293176,-0.002586368477905295,-0.0034485239265719227,-0.012325446481740129,-0.0020550912119340387,-0.019770100584016077,0.008692562411512358,-0.016210410745054072,-0.023434899052702508,-0.015434323352461253
2014_5,0.02143686769192462,0.005939235140590571,0.01828068995427108,0.011002952253254383,0.012131249628176044,-0.005687216433409089,0.011270422009511038,-0.0031072207612631666,-0.03211870370974349,0.1577479989227866
2014_6,-0.011588033496238052,-0.012891699280019764,-0.01811472234181599,-0.01452674892286947,-0.012999142857521791,-0.016217891509793646,-0.03240284259593479,0.012801812618450082,0.010635244483624472,0.04198263837749561
2014_7,-0.001660282344829874,-0.008210556114211983,-0.017703213033092562,-0.038376521087148195,-0.033960795819198274,-0.02761370234332972,-0.029211782819368252,-0.009164970312448457,-0.009561577109702258,-0.040082653638013256
2014_8,0.016041846462269024,0.03183964075385052,0.0495055318916954,0.04869838601055336,0.04940361935796406,0.012998011335270643,0.02099739920270631,-0.016563948103033153,0.07741570252660343,0.09627321639358152
2014_9,0.015276369742288713,-0.010413118438655703,-0.010659500786509091,-0.00994825954588864,-0.01970609265616352,-0.00908073901399311,-0.009225304541433641,-0.011450036566539958,-0.01761345206426477,0.03418151108707745
2014_10,-0.01606557434069052,-0.018480112633503066,-0.021780273205239346,-0.03289630924917335,-0.015304714113444183,-0.046561678307482895,-0.028493143310051865,-0.0342285806825075,-0.004637521906676136,-0.04686824571165594
2014_11,0.005358603332455217,0.0008073443491475928,-0.017141358509645137,0.05421665332963901,0.001986558650784002,0.037232545860237005,0.02264350378942526,-0.0244977633116642,-0.09685818652815403,-0.010741862399034794
2014_12,-0.02022879370191393,-0.048163082984954066,-0.05389745592603436,-0.050576675356605136,-0.06697117448535007,-0.06837169443230416,-0.049012953334810115,-0.02278587242219913,-0.048244177126119656,-0.035649052268420856
2015_1,0.011017733389594284,-0.006312683619698275,-0.011771974887969792,-0.003388871814461487,-0.007311817250145815,-0.02170843592346358,-0.010244573968346838,0.027442700187453272,0.017961587735774238,-0.1920070355512208
2015_2,0.05366611842210172,0.05685077006532434,0.08378941251878248,0.09016948727159985,0.07211196272845129,0.12784069194687722,0.08680060681570227,0.021679366969120106,0.0768232529388304,-0.02748626283903268
2015_3,0.02689443285343074,0.02801823075671488,0.08001044033721103,0.04738472127185323,0.043900484241624446,0.0123114011902837,0.048678464522475665,-0.005677445222726131,0.06115406591913987,-0.03681065929567548
2015_4,-0.0010000619647140274,0.015057850922232387,0.021310878128324044,-0.01832028307658307,0.02722633476384129,0.0013779518521919128,0.005563186191965536,0.005245919681251618,-0.007473542522574426,0.043820472779546996
2015_5,0.009139797691554916,0.017720247142781757,2.568965748482522,0.0012307217957065232,0.010678636345065624,5.456777674409008,-0.02063022367715964,-0.002113857512225979,0.021712837978219154,3.8044105517639357
2015_6,-0.0023882819015947658,0.002167148604150739,-0.0060362149421083686,-0.00987753487099963,-0.008367472548268199,0.013116711504720558,-0.00924222962932224,-0.03129084407727268,0.009065005881989366,-0.01472687245369514
2015_7,0.006356575576970415,0.012478780220293143,0.037787463073729884,0.04090017245736554,0.030298655648037544,0.027691291237792556,0.0803610595968359,0.03840759899750878,0.035708282906147706,0.10920333739595668
2015_8,-0.01869183446151518,-0.031451325497706066,-0.0018423262462021464,0.003556144944047925,0.01247312877399144,-0.02197104644209975,-0.008425502239869941,-0.018026912007196173,0.0010048213748110602,7716.686453200602
2015_9,-0.01237683115456961,-0.017933704891817982,-0.030105641947478008,-0.022869774308446104,-0.035014217811081334,-0.0007855590713101927,-0.03507445855408039,-0.028405759625062702,0.01824885232514203,-0.048320935040451506
2015_10,0.0037979546435317597,0.01795164640189176,0.013249513600238839,0.022929203289556842,0.023881382932546755,0.03130681766737098,0.0353480332097104,0.03308429074616884,0.03502529189182331,-0.051354610883675496
2015_11,-0.005752573990848916,0.0030633838759435007,0.0017466001727415947,0.026858978244809956,0.02556594263141072,-0.02941671102879929,0.007359415990602185,0.01933724646548745,0.048562448827488655,-0.03183093632476306
2015_12,0.0049391762967629605,-0.004583978557182575,-0.005496194831666251,-0.015169483140952613,-0.022648561814487867,-0.02276725728077616,0.013332144785162627,-0.05062986986687176,0.009282265409990758,-0.023881999776382074
2016_1,-0.024020854011867092,-0.034511860388325516,-0.04190665748252056,-0.03909277299922599,-0.02877903088523432,-0.01979745940368576,-0.042061253539930336,-0.02058242635828405,-0.06330045574366623,0.042798337190865884
2016_2,-0.006691383688901635,0.03983657394593049,0.019475169428862318,0.020853052625496728,0.0059250827526013,0.05990715721577602,0.04264969016949057,-0.0036597661825929083,0.027267297819060683,-0.014230449384790594
2016_3,0.007527710241974413,0.038609604919592005,0.0341146157664624,0.020924328616987023,0.01909413428738863,0.0011052230950883146,0.003963134085421698,0.04315072291894586,0.02254651387174423,0.0015363025803276523
2016_4,0.00612231255572301,0.007014712222020404,0.04607631893268956,0.023596237255772735,0.024546408130617578,0.018518265633459378,0.03724192786319299,0.031085738751295763,0.023628161376071943,6.1399286792117005
2016_5,0.025369669061465972,0.03188393282520707,0.029256159926477447,0.015653137397954577,0.047749510763170515,-0.006404838517483578,-0.001052728729687847,0.03240136468784359,0.014712766907964324,-0.05833949080620869
2016_6,0.01680537570047832,0.014418104729889372,0.002465938075193184,-0.02300648075703231,0.0036014989040961624,0.003125277830455969,0.0009236002421636934,-0.021397802285658615,-0.03324055688226058,0.008699777998030995
2016_7,0.027427650509369544,0.040839524195135674,0.0512571795918556,0.05915524530580264,0.06687366483840994,0.07859464845208487,0.07498105178469293,0.0631555990386736,0.06982892608006754,0.08348697504293293
2016_8,0.01876685080347021,0.029294815333504358,0.050624961787914195,0.04943407977454492,0.04361772364730246,0.015916347806045814,0.05938121332628275,0.04371105924769741,0.02077565771285904,0.0033092068953474315
2016_9,0.0043005525928927835,0.003019198516116926,0.006686009928106544,0.015925832185269547,0.007332728402587875,-0.0018827794109318881,0.007447330172723766,0.03640007818461972,0.006373996682774934,-0.043548567126399165
2016_10,0.0003152798136252817,0.008865112408602471,-0.002307956246039135,-0.003915825838881679,0.002322355942725469,0.0011747889977269065,-0.027298411762824822,-0.029520974367590005,-0.029027770406835452,0.038175936960885566
2016_11,0.010457224789833621,0.03226006023883664,-0.013852899533872283,0.02474932307341198,0.03830929532746613,0.02418081257562139,0.03203923457969144,0.02134579738430879,0.003562195752609402,-0.012626675241399266
2016_12,0.01860379262532673,0.03940377771589049,0.017654438349920157,0.008505762595487073,0.03396666748997519,0.021420891712642828,-0.01295382737467279,-0.0006389434548788185,0.027265046147342396,0.020704677533981426
2017_1,0.022413539246829924,0.02094627443966006,0.04196017384698202,0.029568788366647406,0.06729228901172851,0.05006418399168315,0.036177494276312956,0.05530328313037677,0.03462240239596165,0.0451657372239242
2017_2,0.016642741541016196,0.021116686022696094,0.050186986155528024,0.04677829172720785,0.008727880841367452,0.008285057286979945,-0.0038532209601232583,0.02769252063761313,-0.006471619347455473,0.08409291326725038
2017_3,0.016526197983983113,0.005084793959236566,0.006919866487568608,0.005795705747906443,-0.005354553935810403,-0.021771779896204428,0.0013422444682880405,0.023518366633581783,0.01581624630735504,0.06267464508159958
2017_4,0.018998344829581886,0.051565330426700355,0.05754710515399043,0.07428173821315318,0.0559653038850382,0.03818992512513117,0.0602929087464916,0.013396094910930873,0.024213184548844708,0.05479234147993298
2017_5,0.01934383924124851,-0.005751357565756409,0.014744718394381073,0.013679306718324126,0.015449221956320383,0.027961870185976886,0.062152089596988994,0.029981028651113104,0.06871335465870315,0.2517577532811936
2017_6,-0.013467001210713512,-0.031342129924452955,-0.006900580679815296,-0.03714097512631395,-0.03317722528919606,-0.05598595938260179,-0.04704679056919113,-0.05389720952383333,-0.06552982195040302,-0.047193968781223436
2017_7,0.0032297077919660384,-0.007755315344274205,-0.0013752189349598683,-0.010279350838133118,-0.01755566257277779,-0.028865444084430453,-0.0034021421504480632,0.012507165517901219,-0.006761584267510952,0.10594722639157945
2017_8,-0.01525218351804396,-0.016594456684300783,-0.03277018118534481,-0.017324680120569435,-0.06230004598034022,-0.024420182049130632,-0.05661711343887802,-0.05862690769717075,-0.05601510857507896,0.24687434014994683
2017_9,0.016003427523479115,0.035936270338969824,0.051865638002671716,0.028982338441115477,0.03891088896423672,0.05721898926061594,0.05061594606889505,0.05241823770206061,0.0905889107016874,-0.6241580435254196
2017_10,0.011365461622166752,0.006770885057134069,0.003425346576981146,-0.021101296062578434,-0.02303792097779955,-0.0022420197718815357,-0.014613745216207123,-0.04802111678808028,-0.0035647036084794324,1.1629313963413173
2017_11,0.01600708075457459,0.00882998277171582,0.00597135268233941,0.047994652497209356,0.023388720384938458,0.006982080767002474,0.01385434931379935,0.0061471491028607834,-0.016373939547050503,0.1313312037245846
2017_12,0.02910562184390207,0.04038394056267034,0.02001486206806027,-0.0045361029712439535,0.022225458553643697,0.031046392722734562,0.029787055917325604,0.019134245788450608,0.017029316283579104,-0.09117870954680449
2018_1,-0.001084964150415823,-0.02773177723593101,-0.018771491322182386,-0.021058612237328956,-0.039627451185991605,-0.004985919072021543,-0.03645500193681315,-0.03457567496909225,-0.040880296835149016,0.020041665259855686
2018_2,-0.0036781839467697856,-0.013706723945276979,-0.022544915063975074,-0.012500861896281048,-0.017787288880774993,-0.0264905241484812,0.0021150911789150073,0.009350387761670974,0.01557337378542304,14.767766596310082
2018_3,-0.014291010421614323,-0.0006950966258842672,-0.019197625095979862,-0.005713154120756854,-0.0033705218648441837,-0.03495054090341057,-0.023791451418560157,-0.024696705191145044,0.03483426332980828,0.20003833920279626
2018_4,-0.002043933441388219,-0.009125182410634442,-0.022254466362634978,-0.02161869498796808,-0.030508872946601505,-0.026506238617137273,-0.042678865834308,-0.023878444276204364,0.010417674746933805,0.04654766921017581
2018_5,0.019701385511946657,0.0003667157138535007,-0.01195123102681291,-0.018834938461794612,0.004253531086831887,-0.005408823746134134,0.021987556116544262,0.025335156752942838,0.02324298636053942,-0.011141515438485187
2018_6,-0.007632312391110244,-0.0170726633526713,-0.030186820792294452,0.014344095052119466,-0.022164665577548915,-0.02272875521141524,-0.012542928586827568,0.016998679370207572,-0.0012113860751982938,0.20676672656259615
2018_7,0.0034689038609994997,-0.002676140721803489,-0.003438325555220098,-0.0201894715296332,-0.02409876294771198,-0.018137720332775584,-0.019207805016630483,0.022990334509673523,-0.0061173987923656865,-0.02468284213964141
2018_8,0.034595700200423046,0.03588149746475416,0.05983883795160793,0.04062911322283747,0.0910531014052942,0.06032373089198661,0.052165902325130506,0.05298351660802666,0.04324338340131566,0.14929631476985974
2018_9,-0.006316388853074705,-0.012650955365690851,-0.01620874853702231,-0.01111471291873398,0.019482171336079306,-0.014858895865410011,-0.01089771108218161,0.004628119943780846,-0.028160301272400948,0.01955968253498862
2018_10,-0.01596598778569195,0.008141652994768165,-0.031119395736082352,-0.02008425708571321,-0.0005840020920663572,-0.03632721021831164,-0.018404115432515758,0.0008822637606289564,-0.06529670497764781,-0.0023366170212935564
2018_11,0.0052493408043212475,0.012648950700871072,-0.013149471776423423,-0.007637506777151748,-0.022642341019648196,-0.005484302617347196,0.004477012494656442,-0.020147435794297452,-0.03278119716591497,-0.008483933791900992
2018_12,-0.057954287210211064,-0.07217250235162964,-0.06201453405521984,-0.05500404358934075,-0.05535211904922654,-0.09394553396014058,-0.10878045315709015,-0.11516710696888353,-0.0964494500820329,-0.011525831566650147
2019_1,0.05641826322149734,0.06621906478999261,0.04203901592594185,0.05345138057373117,0.08841589229832468,0.08190749656611662,0.0724081806326988,0.10369330872940828,0.227549571545222,0.1145889307725584
2019_2,0.03149500308656796,0.005111838711611714,0.03385354269963018,0.028597969471706106,-0.0027371414153660113,0.007844001560774097,0.02451436123601005,0.01957910971739925,0.022819506219105997,0.14147945909975504
2019_3,0.018434391457285135,0.0030421861875907,0.02836103658661287,0.0445934140576128,0.04170563793736777,0.006728930906756767,-0.029224560127475024,0.008648728232689203,-0.05194805510985002,-0.0503128207866487
2019_4,0.017313178870803587,0.017527028215400756,-0.025831665894955808,0.014295845707512597,0.006133646128384394,0.05234119862428865,0.01996090864633209,-0.0019038456947024056,-0.005806349517509651,-0.045465458092772686
2019_5,0.012510830150639788,-0.0034942983154417316,0.01719890017152527,-0.012793371689827693,-0.02747177563002181,-0.032889745734176114,-0.023922397217732646,-0.04564653198298222,-0.1246822418071788,-0.17484607645175387
2019_6,0.033021063246825265,0.03152201308576338,0.03570894861223025,0.02894035243661369,0.04534505429563984,0.012544992355519691,0.03682809900618999,0.011337517245726207,0.06316940340367384,-0.003563584868627586
2019_7,0.012445370092657119,0.01418186018101762,0.02471406776213571,-0.010308453722827614,0.011779912308970162,0.01119569427522115,0.007550156296617543,-0.04819608517728499,-0.08476070544184695,-0.007549109291842775
2019_8,-0.0022992151675133785,0.02667334982705362,0.01609014968580541,0.01860179035707358,0.027542131888435302,0.009419386924707352,-0.004713606024431522,0.00363814132103703,-0.08483699003500644,-0.0733868266890523
2019_9,0.031807540780987874,0.023282484612674455,0.02503925016386422,0.00956717403741326,0.013035862598973649,0.02501111880963092,0.018654073992241744,0.007415923727242525,-0.014300353462460325,-0.03005999353597193
2019_10,0.02527898004021679,0.051712034339588604,0.03358382241080383,0.03038643590864747,0.04875115997699321,0.02976594328539494,0.028197161073349443,0.045549666343795044,-0.013771307599473832,0.04018281619040641
2019_11,-0.0020617836503929597,0.017618366718763316,0.01729533536063737,0.0028704197005411857,0.009044710959731377,0.02675120209861409,0.04082784157034796,-0.014482413109568415,0.007734357057803213,0.03267025348031087
2019_12,-0.010600315539980113,0.01328214038843154,0.03154692595968615,0.04578326981406576,0.03781899524581054,0.054124537838116556,0.024597243591422197,0.014845300257927008,0.024415616123817704,0.02647823200172887
2020_1,-0.01377948642483911,0.009706235586356542,0.04098161270000241,0.04520809263578793,0.027048456531678772,0.04330715422365468,0.05312632455144894,0.005799707751389503,0.024415616123817718,0.02647823200172887
